entry_id,line,section,subsection,group,venue_label,title,paper_url,code_labeled_url,primary_key,normalized_title,code_label_points_to_paper,verification
R0285,511,Optimization: Internalizing Long-Horizon Capability (Pillar II),Data and Environment Synthesis,,arXiv 2026,SearchEyes: Towards Frontier Multimodal Deep Search Intelligence via Search World Simulation,https://arxiv.org/abs/2607.05943,https://github.com/Frostlinx/SearchEyes,arxiv:2607.05943,searcheyestowardsfrontiermultimodaldeepsearchintelligenceviasearchworldsimulation,False,catalog_only
R0286,512,Optimization: Internalizing Long-Horizon Capability (Pillar II),Data and Environment Synthesis,,CVPR 2026,Socratic-Geo: Synthetic Data Generation and Cross-Modal Geometric Reasoning via Multi-Agent Interaction,https://arxiv.org/abs/2602.03414,https://github.com/Frostlinx/Socratic-geo,arxiv:2602.03414,socraticgeosyntheticdatagenerationandcrossmodalgeometricreasoningviamultiagentinteraction,False,catalog_only
R0287,513,Optimization: Internalizing Long-Horizon Capability (Pillar II),Data and Environment Synthesis,,ICLR 2026,Expanding the Capability Frontier of LLM Agents with ZPD-Guided Data Synthesis,https://arxiv.org/abs/2510.24695,,arxiv:2510.24695,expandingthecapabilityfrontierofllmagentswithzpdguideddatasynthesis,False,catalog_only
R0288,514,Optimization: Internalizing Long-Horizon Capability (Pillar II),Data and Environment Synthesis,,ICML 2025,Training Software Engineering Agents and Verifiers with SWE-Gym,https://arxiv.org/abs/2412.21139,https://github.com/SWE-Gym/SWE-Gym,arxiv:2412.21139,trainingsoftwareengineeringagentsandverifierswithswegym,False,catalog_only
R0289,515,Optimization: Internalizing Long-Horizon Capability (Pillar II),Data and Environment Synthesis,,ICLR 2024,WebArena: A Realistic Web Environment for Building Autonomous Agents,https://arxiv.org/abs/2307.13854,https://github.com/web-arena-x/webarena,arxiv:2307.13854,webarenaarealisticwebenvironmentforbuildingautonomousagents,False,catalog_only
R0290,516,Optimization: Internalizing Long-Horizon Capability (Pillar II),Data and Environment Synthesis,,NeurIPS 2024,OSWorld: Benchmarking Multimodal Agents for Open-Ended Tasks in Real Computer Environments,https://arxiv.org/abs/2404.07972,https://github.com/xlang-ai/OSWorld,arxiv:2404.07972,osworldbenchmarkingmultimodalagentsforopenendedtasksinrealcomputerenvironments,False,catalog_only
R0291,517,Optimization: Internalizing Long-Horizon Capability (Pillar II),Data and Environment Synthesis,,TMLR 2025,Is Your LLM Secretly a World Model of the Internet? Model-Based Planning for Web Agents,https://arxiv.org/abs/2411.06559,https://github.com/OSU-NLP-Group/WebDreamer,arxiv:2411.06559,isyourllmsecretlyaworldmodeloftheinternetmodelbasedplanningforwebagents,False,catalog_only
R0292,518,Optimization: Internalizing Long-Horizon Capability (Pillar II),Data and Environment Synthesis,,arXiv 2025,TOUCAN: Synthesizing 1.5M Tool-Agentic Data from Real-World MCP Environments,https://arxiv.org/abs/2510.01179,,arxiv:2510.01179,toucansynthesizing15mtoolagenticdatafromrealworldmcpenvironments,False,catalog_only
R0293,519,Optimization: Internalizing Long-Horizon Capability (Pillar II),Data and Environment Synthesis,,ICLR 2026,AgentGym-RL: An Open-Source Framework to Train LLM Agents for Long-Horizon Decision Making via Multi-Turn RL,https://arxiv.org/abs/2509.08755,https://github.com/WooooDyy/AgentGym-RL,arxiv:2509.08755,agentgymrlanopensourceframeworktotrainllmagentsforlonghorizondecisionmakingviamultiturnrl,False,catalog_only
R0294,520,Optimization: Internalizing Long-Horizon Capability (Pillar II),Data and Environment Synthesis,,arXiv 2026,Agent-World: Scaling Real-World Environment Synthesis for Evolving General Agent Intelligence,https://arxiv.org/abs/2604.18292,,arxiv:2604.18292,agentworldscalingrealworldenvironmentsynthesisforevolvinggeneralagentintelligence,False,catalog_only
R0295,521,Optimization: Internalizing Long-Horizon Capability (Pillar II),Data and Environment Synthesis,,arXiv 2026,GameWorld: Towards Standardized and Verifiable Evaluation of Multimodal Game Agents,https://arxiv.org/abs/2604.07429,,arxiv:2604.07429,gameworldtowardsstandardizedandverifiableevaluationofmultimodalgameagents,False,catalog_only
R0296,522,Optimization: Internalizing Long-Horizon Capability (Pillar II),Data and Environment Synthesis,,NeurIPS 2022,MineDojo: Building Open-Ended Embodied Agents with Internet-Scale Knowledge,http://papers.nips.cc/paper_files/paper/2022/hash/74a67268c5cc5910f64938cac4526a90-Abstract-Datasets_and_Benchmarks.html,,https://papers.nips.cc/paper_files/paper/2022/hash/74a67268c5cc5910f64938cac4526a90-Abstract-Datasets_and_Benchmarks.html,minedojobuildingopenendedembodiedagentswithinternetscaleknowledge,False,catalog_only
R0297,523,Optimization: Internalizing Long-Horizon Capability (Pillar II),Data and Environment Synthesis,,arXiv 2026,AOI: Turning Failed Trajectories into Training Signals for Autonomous Cloud Diagnosis,https://arxiv.org/abs/2603.03378,,arxiv:2603.03378,aoiturningfailedtrajectoriesintotrainingsignalsforautonomousclouddiagnosis,False,catalog_only
R0298,524,Optimization: Internalizing Long-Horizon Capability (Pillar II),Data and Environment Synthesis,,arXiv 2026,ASTRA: Automated Synthesis of agentic Trajectories and Reinforcement Arenas,https://arxiv.org/abs/2601.21558,,arxiv:2601.21558,astraautomatedsynthesisofagentictrajectoriesandreinforcementarenas,False,catalog_only
R0299,525,Optimization: Internalizing Long-Horizon Capability (Pillar II),Data and Environment Synthesis,,NeurIPS 2025 Workshop (MTI-LLM),Beyond Ten Turns: Unlocking Long-Horizon Agentic Search with Large-Scale Asynchronous RL,https://arxiv.org/abs/2508.07976,,arxiv:2508.07976,beyondtenturnsunlockinglonghorizonagenticsearchwithlargescaleasynchronousrl,False,catalog_only
R0300,526,Optimization: Internalizing Long-Horizon Capability (Pillar II),Data and Environment Synthesis,,ICLR 2026,AgentFold: Long-Horizon Web Agents with Proactive Context Folding,https://arxiv.org/abs/2510.24699,,arxiv:2510.24699,agentfoldlonghorizonwebagentswithproactivecontextfolding,False,catalog_only
R0301,527,Optimization: Internalizing Long-Horizon Capability (Pillar II),Data and Environment Synthesis,,arXiv 2026,AgentHER: Hindsight Experience Replay for LLM Agent Trajectory Relabeling,https://arxiv.org/abs/2603.21357,,arxiv:2603.21357,agentherhindsightexperiencereplayforllmagenttrajectoryrelabeling,False,catalog_only
R0302,528,Optimization: Internalizing Long-Horizon Capability (Pillar II),Data and Environment Synthesis,,arXiv 2025,"AgentRL: Scaling Agentic Reinforcement Learning with a Multi-Turn, Multi-Task Framework",https://arxiv.org/abs/2510.04206,,arxiv:2510.04206,agentrlscalingagenticreinforcementlearningwithamultiturnmultitaskframework,False,catalog_only
R0303,529,Optimization: Internalizing Long-Horizon Capability (Pillar II),Data and Environment Synthesis,,COLM 2025,AgentRewardBench: Evaluating Automatic Evaluations of Web Agent Trajectories,https://arxiv.org/abs/2504.08942,,arxiv:2504.08942,agentrewardbenchevaluatingautomaticevaluationsofwebagenttrajectories,False,catalog_only
R0304,530,Optimization: Internalizing Long-Horizon Capability (Pillar II),Data and Environment Synthesis,,ICLR 2026,AgentSynth: Scalable Task Generation for Generalist Computer-Use Agents,https://arxiv.org/abs/2506.14205,,arxiv:2506.14205,agentsynthscalabletaskgenerationforgeneralistcomputeruseagents,False,catalog_only
R0305,531,Optimization: Internalizing Long-Horizon Capability (Pillar II),Data and Environment Synthesis,,arXiv 2026,AutoWebWorld: Synthesizing Infinite Verifiable Web Environments via Finite State Machines,https://arxiv.org/abs/2602.14296,,arxiv:2602.14296,autowebworldsynthesizinginfiniteverifiablewebenvironmentsviafinitestatemachines,False,catalog_only
R0306,532,Optimization: Internalizing Long-Horizon Capability (Pillar II),Data and Environment Synthesis,,arXiv 2026,CLI-Gym: Scalable CLI Task Generation via Agentic Environment Inversion,https://arxiv.org/abs/2602.10999,,arxiv:2602.10999,cligymscalableclitaskgenerationviaagenticenvironmentinversion,False,catalog_only
R0307,533,Optimization: Internalizing Long-Horizon Capability (Pillar II),Data and Environment Synthesis,,arXiv 2026,Code2World: A GUI World Model via Renderable Code Generation,https://arxiv.org/abs/2602.09856,,arxiv:2602.09856,code2worldaguiworldmodelviarenderablecodegeneration,False,catalog_only
R0308,534,Optimization: Internalizing Long-Horizon Capability (Pillar II),Data and Environment Synthesis,,arXiv 2025,Scaling Long-Horizon LLM Agent via Context-Folding,https://arxiv.org/abs/2510.11967,,arxiv:2510.11967,scalinglonghorizonllmagentviacontextfolding,False,catalog_only
R0309,535,Optimization: Internalizing Long-Horizon Capability (Pillar II),Data and Environment Synthesis,,arXiv 2025,Cosmos World Foundation Model Platform for Physical AI,https://arxiv.org/abs/2501.03575,,arxiv:2501.03575,cosmosworldfoundationmodelplatformforphysicalai,False,catalog_only
R0310,536,Optimization: Internalizing Long-Horizon Capability (Pillar II),Data and Environment Synthesis,,arXiv 2025,CuES: A Curiosity-driven and Environment-grounded Synthesis Framework for Agentic RL,https://arxiv.org/abs/2512.01311,,arxiv:2512.01311,cuesacuriositydrivenandenvironmentgroundedsynthesisframeworkforagenticrl,False,catalog_only
R0311,537,Optimization: Internalizing Long-Horizon Capability (Pillar II),Data and Environment Synthesis,,arXiv 2025,Back to the Features: DINO as a Foundation for Video World Models,https://arxiv.org/abs/2507.19468,,arxiv:2507.19468,backtothefeaturesdinoasafoundationforvideoworldmodels,False,catalog_only
R0312,538,Optimization: Internalizing Long-Horizon Capability (Pillar II),Data and Environment Synthesis,,arXiv 2026,DIVE: Scaling Diversity in Agentic Task Synthesis for Generalizable Tool Use,https://arxiv.org/abs/2603.11076,,arxiv:2603.11076,divescalingdiversityinagentictasksynthesisforgeneralizabletooluse,False,catalog_only
R0313,539,Optimization: Internalizing Long-Horizon Capability (Pillar II),Data and Environment Synthesis,,CoRL 2025,DreamGen: Unlocking Generalization in Robot Learning through Video World Models,https://arxiv.org/abs/2505.12705,,arxiv:2505.12705,dreamgenunlockinggeneralizationinrobotlearningthroughvideoworldmodels,False,catalog_only
R0314,540,Optimization: Internalizing Long-Horizon Capability (Pillar II),Data and Environment Synthesis,,arXiv 2026,World Action Models are Zero-shot Policies,https://arxiv.org/abs/2602.15922,,arxiv:2602.15922,worldactionmodelsarezeroshotpolicies,False,catalog_only
R0315,541,Optimization: Internalizing Long-Horizon Capability (Pillar II),Data and Environment Synthesis,,arXiv 2026,FinMTM: A Multi-Turn Multimodal Benchmark for Financial Reasoning and Agent Evaluation,https://arxiv.org/abs/2602.03130,,arxiv:2602.03130,finmtmamultiturnmultimodalbenchmarkforfinancialreasoningandagentevaluation,False,catalog_only
R0316,542,Optimization: Internalizing Long-Horizon Capability (Pillar II),Data and Environment Synthesis,,arXiv 2026,GEAR: Granularity-Adaptive Advantage Reweighting for LLM Agents via Self-Distillation,https://arxiv.org/abs/2605.11853,,arxiv:2605.11853,geargranularityadaptiveadvantagereweightingforllmagentsviaselfdistillation,False,catalog_only
R0317,543,Optimization: Internalizing Long-Horizon Capability (Pillar II),Data and Environment Synthesis,,arXiv 2025,GenEnv: Difficulty-Aligned Co-Evolution Between LLM Agents and Environment Simulators,https://arxiv.org/abs/2512.19682,,arxiv:2512.19682,genenvdifficultyalignedcoevolutionbetweenllmagentsandenvironmentsimulators,False,catalog_only
R0318,544,Optimization: Internalizing Long-Horizon Capability (Pillar II),Data and Environment Synthesis,,CVPR 2026,HATS: Hardness-Aware Trajectory Synthesis for GUI Agents,https://arxiv.org/abs/2603.12138,,arxiv:2603.12138,hatshardnessawaretrajectorysynthesisforguiagents,False,catalog_only
R0319,545,Optimization: Internalizing Long-Horizon Capability (Pillar II),Data and Environment Synthesis,,arXiv 2026,From Failed Trajectories to Reliable LLM Agents: Diagnosing and Repairing Harness Flaws,https://arxiv.org/abs/2606.06324,,arxiv:2606.06324,fromfailedtrajectoriestoreliablellmagentsdiagnosingandrepairingharnessflaws,False,catalog_only
R0320,546,Optimization: Internalizing Long-Horizon Capability (Pillar II),Data and Environment Synthesis,,arXiv 2026,Computer Environments Elicit General Agentic Intelligence in LLMs,https://arxiv.org/abs/2601.16206,,arxiv:2601.16206,computerenvironmentselicitgeneralagenticintelligenceinllms,False,catalog_only
R0321,547,Optimization: Internalizing Long-Horizon Capability (Pillar II),Data and Environment Synthesis,,arXiv 2026,The Long-Horizon Task Mirage? Diagnosing Where and Why Agentic Systems Break,https://arxiv.org/abs/2604.11978,,arxiv:2604.11978,thelonghorizontaskmiragediagnosingwhereandwhyagenticsystemsbreak,False,catalog_only
R0322,548,Optimization: Internalizing Long-Horizon Capability (Pillar II),Data and Environment Synthesis,,ICML 2026,On Training Large Language Models for Long-Horizon Tasks: An Empirical Study of Horizon Length,https://arxiv.org/abs/2605.02572,,arxiv:2605.02572,ontraininglargelanguagemodelsforlonghorizontasksanempiricalstudyofhorizonlength,False,catalog_only
R0323,549,Optimization: Internalizing Long-Horizon Capability (Pillar II),Data and Environment Synthesis,,NeurIPS 2025 Workshop (SEA),MCP-Bench: Benchmarking Tool-Using LLM Agents with Complex Real-World Tasks via MCP Servers,https://arxiv.org/abs/2508.20453,,arxiv:2508.20453,mcpbenchbenchmarkingtoolusingllmagentswithcomplexrealworldtasksviamcpservers,False,catalog_only
R0324,550,Optimization: Internalizing Long-Horizon Capability (Pillar II),Data and Environment Synthesis,,arXiv 2025,"MCPVerse: An Expansive, Real-World Benchmark for Agentic Tool Use",https://arxiv.org/abs/2508.16260,,arxiv:2508.16260,mcpverseanexpansiverealworldbenchmarkforagentictooluse,False,catalog_only
R0325,551,Optimization: Internalizing Long-Horizon Capability (Pillar II),Data and Environment Synthesis,,arXiv 2025,Matrix-Game: Interactive World Foundation Model,https://arxiv.org/abs/2506.18701,,arxiv:2506.18701,matrixgameinteractiveworldfoundationmodel,False,catalog_only
R0326,552,Optimization: Internalizing Long-Horizon Capability (Pillar II),Data and Environment Synthesis,,arXiv 2025,MedAgentGym: A Scalable Agentic Training Environment for Code-Centric Reasoning in Biomedical Data Science,https://arxiv.org/abs/2506.04405,,arxiv:2506.04405,medagentgymascalableagentictrainingenvironmentforcodecentricreasoninginbiomedicaldatascience,False,catalog_only
R0327,553,Optimization: Internalizing Long-Horizon Capability (Pillar II),Data and Environment Synthesis,,arXiv 2025,MineWorld: a Real-Time and Open-Source Interactive World Model on Minecraft,https://arxiv.org/abs/2504.08388,,arxiv:2504.08388,mineworldarealtimeandopensourceinteractiveworldmodelonminecraft,False,catalog_only
R0328,554,Optimization: Internalizing Long-Horizon Capability (Pillar II),Data and Environment Synthesis,,arXiv 2026,MobileDreamer: Generative Sketch World Model for GUI Agent,https://arxiv.org/abs/2601.04035,,arxiv:2601.04035,mobiledreamergenerativesketchworldmodelforguiagent,False,catalog_only
R0329,555,Optimization: Internalizing Long-Horizon Capability (Pillar II),Data and Environment Synthesis,,ICLR 2026,OSWorld-MCP: Benchmarking MCP Tool Invocation In Computer-Use Agents,https://arxiv.org/abs/2510.24563,,arxiv:2510.24563,osworldmcpbenchmarkingmcptoolinvocationincomputeruseagents,False,catalog_only
R0330,556,Optimization: Internalizing Long-Horizon Capability (Pillar II),Data and Environment Synthesis,,arXiv 2026,OpenResearcher: A Fully Open Pipeline for Long-Horizon Deep Research Trajectory Synthesis,https://arxiv.org/abs/2603.20278,,arxiv:2603.20278,openresearcherafullyopenpipelineforlonghorizondeepresearchtrajectorysynthesis,False,catalog_only
R0331,557,Optimization: Internalizing Long-Horizon Capability (Pillar II),Data and Environment Synthesis,,arXiv 2026,PIVOT: Bridging Planning and Execution in LLM Agents via Trajectory Refinement,https://arxiv.org/abs/2605.11225,,arxiv:2605.11225,pivotbridgingplanningandexecutioninllmagentsviatrajectoryrefinement,False,catalog_only
R0332,558,Optimization: Internalizing Long-Horizon Capability (Pillar II),Data and Environment Synthesis,,arXiv 2025,PaperArena: An Evaluation Benchmark for Tool-Augmented Agentic Reasoning on Scientific Literature,https://arxiv.org/abs/2510.10909,,arxiv:2510.10909,paperarenaanevaluationbenchmarkfortoolaugmentedagenticreasoningonscientificliterature,False,catalog_only
